std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
7510;7012;7012;934;1747
7511;7930;7930;2367;2194
7512;6736;6736;1572;1055
7513;6858;6858;3988;866
7514;6898;6898;2820;1379
7515;8113;8113;1460;2189
7516;6153;6153;3812;1719
7517;8052;8052;3285;577
7518;4153;4153;2729;170
7519;6828;6828;1235;1130
7520;6575;6575;28;1271
7521;7305;7305;3758;1210
7522;4965;4965;4972;1410
7523;7331;7331;1229;868
7524;8149;8149;769;2052
7525;8432;8432;1000;186
7526;9992;9992;3461;727
7527;NULL;NULL;120;1884
7528;5516;5516;3730;2889
7529;7939;7939;1048;2648
7530;6746;6746;390;208
7531;7265;7265;3560;1114
7532;7415;7415;3554;2987
7533;6127;6127;170;1853
7534;7148;7148;4806;820
7535;7986;7986;814;2307
7536;7174;7174;2326;1596
7537;6376;6376;110;2793
7538;6872;6872;4149;2136
7539;9745;9745;3510;2877
7540;6987;6987;4408;2516
7541;6817;6817;4647;2144
7542;8668;8668;2552;2539
7543;8216;8216;4050;2000
7544;7815;7815;2951;1009
7545;9129;9129;2253;687
7546;7223;7223;4075;2468
7547;6059;6059;2250;849
7548;NULL;NULL;1043;171
7549;7699;7699;1590;152
7550;7660;7660;3349;1613
7551;8772;8772;1955;403
7552;1804;1804;2207;2982
7553;3847;3847;1476;1588
7554;7612;7612;4738;2234
7555;7772;7772;1796;2010
7556;6723;6723;3880;770
7557;7669;7669;603;1918
7558;6880;6880;3374;2341
7559;8378;8378;4368;1762
7560;6766;6766;4370;1035
7561;6500;6500;3641;628
7562;6154;6154;2298;NULL
7563;5832;5832;4844;2261
7564;8571;8571;4063;2322
7565;5886;5886;2374;1125
7566;4576;4576;3814;632
7567;8129;8129;1402;2207
7568;6188;6188;4183;2202
7569;8422;8422;2006;46
7570;6062;6062;4135;2072
7571;7706;7706;3701;593
7572;3980;3980;4136;1926
7573;8043;8043;4220;1441
7574;6914;6914;1828;NULL
7575;8874;8874;382;293
7576;9275;9275;1206;1615
7577;6128;6128;921;2127
7578;9677;9677;3279;1672
7579;7152;7152;3516;2411
7580;6055;6055;1925;2860
7581;6743;6743;1211;1364
7582;8543;8543;4078;719
7583;7702;7702;2140;2879
7584;7512;7512;2700;1713
7585;9157;9157;3435;2736
7586;8232;8232;1353;1035
7587;8809;8809;2078;2805
7588;7347;7347;432;1133
7589;6571;6571;3009;1398
7590;6966;6966;1934;2620
7591;1368;1368;1722;1810
7592;6470;6470;1736;1536
7593;8554;8554;4781;2678
7594;7199;7199;4140;451
7595;2803;2803;766;374
7596;7673;7673;2348;1841
7597;8496;8496;2708;1887
7598;9346;9346;4988;2884
7599;7675;7675;576;216
7600;9172;9172;3439;874
7601;5459;5459;2673;377
7602;5629;5629;3067;1480
7603;8452;8452;4038;266
7604;8040;8040;2455;802
7605;5528;5528;4648;1099
7606;7740;7740;2820;2560
7607;7007;7007;2988;2687
7608;6812;6812;4648;1963
7609;8863;8863;4356;2689
7610;6704;6704;589;2973
7611;7849;7849;2959;106
7612;6851;6851;2325;338
7613;6494;6494;4858;1360
7614;6338;6338;2443;2059
7615;7015;7015;3159;976
7616;6161;6161;4564;1042
7617;7335;7335;158;1157
7618;7874;7874;2143;1916
7619;6635;6635;627;2525
7620;6753;6753;1021;1286
7621;8033;8033;1736;1320
7622;6349;6349;969;2500
7623;6451;6451;1173;809
7624;8604;8604;71;2583
7625;6140;6140;2412;1236
7626;8034;8034;1964;536
7627;7341;7341;4356;916
7628;7638;7638;79;1475
7629;8418;8418;1061;1067
7630;7345;7345;3034;1452
7631;7264;7264;3498;2729
7632;6375;6375;934;2244
7633;8590;8590;2702;1455
7634;8544;8544;77;1536
7635;7726;7726;4252;2483
7636;6608;6608;3144;2885
7637;6203;6203;40;453
7638;5754;5754;4685;2076
7639;6020;6020;3053;613
7640;9794;9794;615;175
7641;6366;6366;3365;NULL
7642;6998;6998;2430;1349
7643;7321;7321;1077;842
7644;9034;9034;2419;1444
7645;7058;7058;3976;1426
7646;8728;8728;4398;2514
7647;7617;7617;1879;1472
7648;8626;8626;2338;176
7649;7294;7294;980;618
7650;6393;6393;1203;2476
7651;6972;6972;2190;2332
7652;9334;9334;564;684
7653;7031;7031;4360;2971
7654;9977;9977;4556;358
7655;6919;6919;1703;1931
7656;8248;8248;1703;2555
7657;9528;9528;1894;878
7658;8047;8047;3966;671
7659;6034;6034;42;684
7660;9398;9398;2684;2566
7661;6830;6830;3464;563
7662;6873;6873;2908;1644
7663;8405;8405;3587;1212
7664;7625;7625;1322;895
7665;7634;7634;2091;1236
7666;8196;8196;2024;244
7667;5850;5850;4623;862
7668;8305;8305;4781;1884
7669;7397;7397;3191;2825
7670;7157;7157;15;2577
7671;7145;7145;4523;1092
7672;6364;6364;473;589
7673;5493;5493;4091;2082
7674;6098;6098;11;1303
7675;7106;7106;2656;2349
7676;6508;6508;4307;NULL
7677;2939;2939;4893;2938
7678;6469;6469;3754;477
7679;9858;9858;1096;1055
7680;7057;7057;3015;2383
7681;8146;8146;85;68
7682;7976;7976;2017;2765
7683;5123;5123;4099;359
7684;7115;7115;4858;297
7685;5814;5814;843;1999
7686;8866;8866;2934;1735
7687;7533;7533;1574;768
7688;6321;6321;3147;2758
7689;6637;6637;3374;1886
7690;2570;2570;2548;2525
7691;9610;9610;1249;1982
7692;7541;7541;1074;1605
7693;7254;7254;4642;2214
7694;6564;6564;368;2770
7695;3782;3782;2151;2511
7696;7257;7257;457;49
7697;7252;7252;3843;1532
7698;7218;7218;4756;136
7699;6625;6625;327;2948
7700;8873;8873;1951;208
7701;8083;8083;4775;1182
7702;6568;6568;2098;1651
7703;7824;7824;4148;2589
7704;8526;8526;965;351
7705;6667;6667;1680;1041
7706;5201;5201;1717;1384
7707;7485;7485;1473;1742
7708;9749;9749;4348;1602
7709;8327;8327;1899;1668
7710;8720;8720;2397;1009
7711;8037;8037;1811;1993
7712;7076;7076;3140;2077
7713;8910;8910;2870;2823
7714;7897;7897;2028;1288
7715;7376;7376;2598;615
7716;6471;6471;1447;2802
7717;7457;7457;3809;203
7718;7408;7408;3729;1347
7719;6971;6971;478;2213
7720;7666;7666;4158;2160
7721;7399;7399;450;467
7722;6649;6649;1476;486
7723;7382;7382;1407;1977
7724;7879;7879;642;2360
7725;6579;6579;3766;843
7726;7296;7296;3449;972
7727;6899;6899;831;1879
7728;7003;7003;3722;820
7729;6224;6224;2861;2572
7730;8455;8455;2199;1253
7731;7190;7190;463;817
7732;9090;9090;137;2801
7733;5945;5945;3426;530
7734;8329;8329;4145;846
7735;7061;7061;3240;1201
7736;6148;6148;2988;NULL
7737;7448;7448;2870;1418
7738;5988;5988;3134;175
7739;6787;6787;3178;8
7740;6955;6955;4127;2256
7741;8610;8610;1460;615
7742;7545;7545;2226;2994
7743;8558;8558;1247;2166
7744;7395;7395;977;1090
7745;4783;4783;737;876
7746;7336;7336;3109;531
7747;7689;7689;3205;2905
7748;3858;3858;2614;1782
7749;6320;6320;2771;925
7750;7875;7875;704;2154
7751;6365;6365;1648;2709
7752;7640;7640;114;2846
7753;6580;6580;4278;185
7754;7982;7982;1170;924
7755;5884;5884;1501;787
7756;8291;8291;3298;2742
7757;7922;7922;691;696
7758;6102;6102;3505;2675
7759;7536;7536;2199;229
7760;8939;8939;3232;2509
7761;7896;7896;885;69
7762;7354;7354;2751;2506
7763;NULL;NULL;1487;922
7764;7551;7551;4701;2031
7765;7455;7455;1933;414
7766;7590;7590;1674;191
7767;6617;6617;4714;2192
7768;8261;8261;3725;1547
7769;7967;7967;3788;1977
7770;6411;6411;4611;86
7771;7436;7436;3577;2197
7772;7777;7777;675;2626
7773;7842;7842;551;195
7774;8219;8219;1351;2091
7775;6609;6609;2697;1597
7776;7497;7497;3224;2167
7777;6917;6917;229;1301
7778;7014;7014;429;2396
7779;6354;6354;4906;1100
7780;9005;9005;657;1828
7781;7848;7848;244;938
7782;5333;5333;3218;2191
7783;8182;8182;951;953
7784;7231;7231;2156;1666
7785;8437;8437;550;2863
7786;7778;7778;348;1408
7787;7224;7224;860;632
7788;7225;7225;2256;1877
7789;7344;7344;2644;2744
7790;5496;5496;4943;1105
7791;7472;7472;2297;505
7792;7384;7384;4365;1744
7793;7079;7079;935;2947
7794;9649;9649;4947;499
7795;7518;7518;3242;2187
7796;8320;8320;3709;1110
7797;3970;3970;738;2071
7798;7555;7555;1547;135
7799;7266;7266;4044;675
7800;8199;8199;4064;684
7801;7819;7819;3395;1339
7802;7701;7701;4480;1358
7803;6797;6797;3826;2805
7804;6798;6798;3160;838
7805;8584;8584;2127;2958
7806;6658;6658;972;83
7807;NULL;NULL;4564;2650
7808;7263;7263;2926;1095
7809;7217;7217;3473;2327
7810;8234;8234;3278;1620
7811;9428;9428;3069;1440
7812;7511;7511;261;1300
7813;7226;7226;3600;1574
7814;5709;5709;1542;1401
7815;9393;9393;2988;1570
7816;6158;6158;2668;878
7817;7891;7891;1799;1552
7818;7035;7035;4331;2256
7819;8485;8485;4150;2169
7820;7870;7870;1585;2007
7821;8974;8974;813;2560
7822;8057;8057;2458;315
7823;8477;8477;1081;1804
7824;7048;7048;3846;872
7825;4430;4430;NULL;2581
7826;8577;8577;2314;453
7827;7156;7156;4213;NULL
7828;5610;5610;4741;2679
7829;7559;7559;604;2696
7830;7042;7042;3109;2904
7831;6359;6359;3989;487
7832;8142;8142;2485;95
7833;8984;8984;3683;1166
7834;5782;5782;1386;1721
7835;8946;8946;841;415
7836;5574;5574;2262;488
7837;8211;8211;764;2581
7838;7096;7096;4392;2386
7839;6915;6915;2792;114
7840;7799;7799;29;1709
7841;7477;7477;4578;2780
7842;6296;6296;785;1758
7843;7805;7805;2934;2538
7844;7621;7621;3784;2550
7845;6567;6567;NULL;1123
7846;8464;8464;4367;2665
7847;7446;7446;1873;2206
7848;8704;8704;2035;169
7849;6931;6931;764;1545
7850;8587;8587;4393;1929
7851;7866;7866;1958;1309
7852;3300;3300;574;2558
7853;8025;8025;1909;2816
7854;8260;8260;1407;966
7855;7209;7209;2397;1669
7856;6561;6561;2459;1125
7857;7098;7098;3250;1024
7858;8430;8430;937;2555
7859;6024;6024;3399;1933
7860;9500;9500;4980;1257
7861;6114;6114;846;2504
7862;5944;5944;2915;404
7863;8240;8240;1232;2954
7864;8119;8119;3959;1191
7865;6379;6379;4818;1840
7866;6958;6958;4485;1524
7867;8345;8345;792;274
7868;9186;9186;4387;2580
7869;7520;7520;3876;1159
7870;8912;8912;2758;912
7871;NULL;NULL;4280;1990
7872;4675;4675;2224;1492
7873;6232;6232;3276;1438
7874;8214;8214;4008;546
7875;8228;8228;4302;2389
7876;6769;6769;4572;248
7877;7670;7670;799;22
7878;8237;8237;2880;765
7879;6342;6342;3674;680
7880;8932;8932;1715;1207
7881;6293;6293;1972;375
7882;7940;7940;278;284
7883;7945;7945;3448;1134
7884;7614;7614;347;767
7885;7348;7348;3647;1595
7886;7304;7304;2535;929
7887;9043;9043;2079;280
7888;8759;8759;1077;199
7889;7723;7723;1285;51
7890;7503;7503;3927;2291
7891;7636;7636;2592;2465
7892;4697;4697;1324;26
7893;6197;6197;2365;453
7894;9440;9440;4413;1857
7895;7387;7387;1945;2206
7896;6964;6964;2115;2376
7897;7222;7222;3346;1804
7898;6888;6888;1827;1346
7899;528;528;3117;710
7900;7816;7816;4300;2599
7901;7445;7445;3574;2391
7902;6592;6592;2487;2627
7903;7920;7920;3160;2010
7904;8506;8506;3007;632
7905;8868;8868;112;2940
7906;7482;7482;4735;2817
7907;7814;7814;2298;1120
7908;7375;7375;2902;2269
7909;7467;7467;2106;1578
7910;8395;8395;2826;1420
7911;7703;7703;1659;1102
7912;5335;5335;370;259
7913;6438;6438;2263;1874
7914;9051;9051;1684;725
7915;6415;6415;3007;882
7916;8880;8880;567;2219
7917;7423;7423;4467;2271
7918;7357;7357;884;2187
7919;8461;8461;312;2597
7920;7579;7579;2282;910
7921;7876;7876;2406;1244
7922;8152;8152;4715;74
7923;8509;8509;3101;2528
7924;7107;7107;4949;1869
7925;7786;7786;166;1448
7926;6092;6092;2956;1964
7927;7574;7574;4859;1038
7928;7495;7495;3863;2581
7929;7488;7488;2063;1341
7930;7186;7186;2187;13
7931;4904;4904;1225;1445
7932;6989;6989;3973;1677
7933;8481;8481;4763;55
7934;6622;6622;4375;1082
7935;8385;8385;3141;1817
7936;7146;7146;4485;NULL
7937;8797;8797;2119;749
7938;5382;5382;441;1275
7939;7694;7694;234;501
7940;7118;7118;3912;827
7941;7017;7017;236;1778
7942;9558;9558;4177;2810
7943;7406;7406;3972;1011
7944;5997;5997;3460;1622
7945;7361;7361;2268;1632
7946;6468;6468;2221;1189
7947;8656;8656;4062;2206
7948;2629;2629;680;1153
7949;8406;8406;1405;2728
7950;6677;6677;1378;975
7951;6780;6780;2648;2987
7952;7417;7417;2462;105
7953;9369;9369;1515;2617
7954;NULL;NULL;834;1750
7955;4566;4566;1893;2800
7956;6967;6967;3860;1355
7957;6520;6520;4387;2317
7958;7746;7746;3212;98
7959;8551;8551;2840;141
7960;7886;7886;2157;2185
7961;7253;7253;4876;976
7962;8473;8473;3436;1778
7963;9188;9188;839;1540
7964;9645;9645;4919;928
7965;9170;9170;1600;1564
7966;3792;3792;2687;2975
7967;7356;7356;607;2426
7968;7310;7310;2888;203
7969;8039;8039;3544;792
7970;6805;6805;3523;1909
7971;7517;7517;3449;132
7972;7716;7716;4026;944
7973;7840;7840;649;1770
7974;6159;6159;1400;1360
7975;6413;6413;2045;818
7976;7099;7099;3229;1101
7977;6689;6689;742;233
7978;6802;6802;4642;1452
7979;7538;7538;2681;896
7980;7818;7818;2945;679
7981;6204;6204;3894;2243
7982;7206;7206;4179;810
7983;6991;6991;2458;1311
7984;9639;9639;685;1605
7985;6922;6922;4540;1354
7986;8658;8658;3764;2909
7987;6117;6117;2458;1829
7988;6227;6227;3929;2927
7989;8058;8058;2482;255
7990;8601;8601;4282;2727
7991;7575;7575;98;2500
7992;5805;5805;3907;650
7993;7287;7287;2601;1133
7994;9602;9602;3077;1316
7995;7949;7949;4036;2852
7996;7908;7908;1801;0
7997;7932;7932;3338;1269
7998;5648;5648;4053;82
7999;9459;9459;1859;58
8000;7737;7737;4581;1657
8001;7611;7611;1614;1764
8002;7704;7704;1173;2002
8003;4305;4305;2137;360
8004;6560;6560;2883;819
8005;7243;7243;2929;842
8006;7290;7290;3622;2043
8007;7686;7686;1812;1335
8008;7314;7314;114;1257
8009;8143;8143;3789;932
8010;6283;6283;3665;1699
8011;7454;7454;3117;1122
8012;9069;9069;4745;864
8013;7238;7238;531;2203
8014;7766;7766;4895;2462
8015;5986;5986;3264;2942
8016;5563;5563;697;165
8017;7274;7274;977;467
8018;9022;9022;153;2935
8019;7775;7775;379;2575
8020;7248;7248;2836;1655
8021;5869;5869;229;1146
8022;7272;7272;1679;2499
8023;6748;6748;406;2949
8024;8127;8127;4262;1065
8025;7364;7364;3424;2409
8026;8391;8391;4542;2483
8027;8115;8115;1424;2812
8028;8307;8307;2573;453
8029;8151;8151;2365;1509
8030;8044;8044;244;817
8031;7200;7200;4891;2832
8032;8359;8359;1690;150
8033;6665;6665;2782;1394
8034;7117;7117;3100;2239
8035;7663;7663;1331;1916
8036;8038;8038;2721;241
8037;7788;7788;2041;450
8038;6443;6443;4576;491
8039;6942;6942;2756;763
8040;7476;7476;NULL;2312
8041;5395;5395;917;1573
8042;7884;7884;1952;571
8043;4746;4746;2344;1995
8044;8042;8042;139;1556
8045;8120;8120;3817;1605
8046;8642;8642;1164;1636
8047;7839;7839;354;1447
8048;7630;7630;3376;1671
8049;6352;6352;2706;1374
8050;7370;7370;4814;2686
8051;8007;8007;3339;2533
8052;7026;7026;824;1335
8053;7924;7924;3184;508
8054;7789;7789;3673;1403
8055;7710;7710;4024;510
8056;7466;7466;4352;2265
8057;6527;6527;4935;2053
8058;7679;7679;767;2296
8059;7529;7529;2875;1410
8060;7693;7693;4460;1360
8061;7537;7537;3387;2231
8062;6401;6401;2197;882
8063;5818;5818;4240;2748
8064;7656;7656;2750;114
8065;7861;7861;3545;NULL
8066;8503;8503;3774;1867
8067;7583;7583;1427;971
8068;8924;8924;1962;2470
8069;7844;7844;2431;2965
8070;7603;7603;3564;546
8071;8958;8958;542;2701
8072;8397;8397;3657;2716
8073;7329;7329;1402;2976
8074;6046;6046;2398;2172
8075;7604;7604;4463;262
8076;7975;7975;883;81
8077;8132;8132;2886;574
8078;6690;6690;1539;503
8079;7808;7808;1589;1392
8080;8535;8535;3098;2460
8081;5291;5291;3069;772
8082;7923;7923;1165;1035
8083;8415;8415;3719;1140
8084;6884;6884;2759;2079
8085;7439;7439;4026;1823
8086;5277;5277;4421;1285
8087;6960;6960;1706;1496
8088;7855;7855;3017;2642
8089;8273;8273;3759;2991
8090;7407;7407;3748;1728
8091;8673;8673;1397;2651
8092;2419;2419;1954;1189
8093;7396;7396;4166;1154
8094;8890;8890;115;2082
8095;7918;7918;4369;2404
8096;8938;8938;3720;80
8097;7990;7990;2713;691
8098;7521;7521;4594;824
8099;6734;6734;1595;1880
8100;7588;7588;42;2689
8101;6628;6628;4738;634
8102;7905;7905;3392;2167
8103;8504;8504;944;1483
8104;6890;6890;4143;1125
8105;9533;9533;4271;1674
8106;8552;8552;4683;2971
8107;6223;6223;4422;2557
8108;7633;7633;786;2164
8109;1741;1741;4211;245
8110;7727;7727;3140;1321
8111;8147;8147;1466;2937
8112;6317;6317;NULL;1761
8113;6808;6808;3395;660
8114;7531;7531;4178;2836
8115;9460;9460;4778;637
8116;8304;8304;1390;324
8117;6276;6276;2222;1091
8118;7271;7271;3479;1804
8119;7980;7980;1480;925
8120;7492;7492;3724;1830
8121;7742;7742;4125;370
8122;8588;8588;2068;1329
8123;7854;7854;3410;2479
8124;9179;9179;3204;1236
8125;4556;4556;3684;895
8126;7483;7483;2166;1512
8127;7353;7353;3589;1561
8128;9633;9633;4491;894
8129;7000;7000;1286;2769
8130;7754;7754;3029;182
8131;7969;7969;743;2391
8132;7002;7002;3170;2751
8133;7846;7846;3292;1624
8134;7421;7421;4945;1703
8135;8559;8559;1546;1826
8136;7732;7732;3360;1606
8137;7513;7513;4678;2552
8138;6871;6871;220;15
8139;7956;7956;4576;404
8140;7792;7792;3488;1853
8141;5854;5854;4344;1728
8142;7312;7312;NULL;2333
8143;7741;7741;4999;2396
8144;5939;5939;920;1669
8145;7841;7841;3806;1792
8146;7279;7279;618;890
8147;7198;7198;2281;528
8148;6707;6707;3002;1318
8149;7210;7210;2776;NULL
8150;4642;4642;4389;1444
8151;7931;7931;3726;2079
8152;6397;6397;2147;1990
8153;9860;9860;240;1888
8154;7220;7220;1233;2900
8155;8693;8693;870;50
8156;8079;8079;2470;2318
8157;8084;8084;2975;2305
8158;8751;8751;1327;2688
8159;7767;7767;188;247
8160;9618;9618;2261;230
8161;9529;9529;1976;162
8162;7428;7428;682;1409
8163;8934;8934;191;1663
8164;8453;8453;3136;2396
8165;7857;7857;2757;63
8166;9146;9146;3468;1931
8167;8164;8164;4970;185
8168;8675;8675;3175;137
8169;9200;9200;3450;1957
8170;8856;8856;2631;1010
8171;8807;8807;1417;2031
8172;4851;4851;1713;772
8173;6800;6800;2001;1075
8174;5220;5220;3904;1399
8175;7658;7658;2993;2072
8176;8286;8286;4380;102
8177;7894;7894;4126;1038
8178;8722;8722;1148;1934
8179;7242;7242;4605;809
8180;7942;7942;2585;2445
8181;8226;8226;1402;5
8182;6944;6944;4165;983
8183;7911;7911;813;243
8184;6644;6644;101;2450
8185;9223;9223;2560;689
8186;8326;8326;882;1192
8187;7381;7381;502;503
8188;7973;7973;1937;2852
8189;7542;7542;2421;1573
8190;5667;5667;2475;2385
8191;9865;9865;3572;2522
8192;8747;8747;2032;1919
8193;4972;4972;4490;2305
8194;7902;7902;2960;2785
8195;5828;5828;2599;242
8196;7036;7036;2806;444
8197;7889;7889;4152;64
8198;6134;6134;1862;2938
8199;7362;7362;3163;2333
8200;7735;7735;338;2739
8201;5888;5888;648;1607
8202;3717;3717;4107;752
8203;7487;7487;4552;NULL
8204;6584;6584;145;1571
8205;8063;8063;2971;308
8206;8217;8217;2013;2413
8207;8634;8634;146;1306
8208;8077;8077;1337;914
8209;7779;7779;3240;488
8210;7832;7832;1491;827
8211;8529;8529;3345;2949
8212;7708;7708;1827;1280
8213;8627;8627;1723;370
8214;7325;7325;2603;1878
8215;9033;9033;859;802
8216;7725;7725;2812;225
8217;7765;7765;4870;2179
8218;6042;6042;90;1165
8219;9351;9351;575;2213
8220;8661;8661;1875;1706
8221;7360;7360;2965;1871
8222;8246;8246;3033;1428
8223;7166;7166;754;333
8224;9254;9254;975;1565
8225;8833;8833;4060;2572
8226;7568;7568;4386;1488
8227;6124;6124;2224;112
8228;6650;6650;4042;1468
8229;8643;8643;1304;1290
8230;5331;5331;186;1156
8231;8001;8001;227;1628
8232;7810;7810;2263;37
8233;5632;5632;2985;1100
8234;6551;6551;4266;2602
8235;7829;7829;1937;1071
8236;7731;7731;2295;838
8237;8732;8732;4613;2253
8238;8265;8265;667;2413
8239;9406;9406;2131;2936
8240;9505;9505;547;36
8241;6709;6709;736;2384
8242;6264;6264;4166;278
8243;6215;6215;3697;14
8244;5389;5389;929;2025
8245;8440;8440;4131;1624
8246;8525;8525;1744;1105
8247;6179;6179;309;2151
8248;7051;7051;1886;40
8249;8398;8398;2100;1502
8250;7817;7817;4788;2560
8251;7530;7530;2937;1064
8252;7774;7774;4062;2279
8253;7782;7782;1287;851
8254;8098;8098;1288;1232
8255;8031;8031;2374;461
8256;8323;8323;2616;1311
8257;9325;9325;3353;1273
8258;8298;8298;3577;2187
8259;5510;5510;1085;1999
8260;7309;7309;3586;1820
8261;9111;9111;4789;2301
8262;7491;7491;1104;2839
8263;9421;9421;32;2624
8264;7631;7631;3054;2332
8265;9233;9233;1264;2200
8266;6860;6860;1081;2912
8267;8048;8048;3842;180
8268;7647;7647;2458;769
8269;6933;6933;665;807
8270;7796;7796;3564;2965
8271;6390;6390;3199;972
8272;8012;8012;4202;2766
8273;7286;7286;2959;1230
8274;8737;8737;27;2177
8275;7738;7738;1138;2322
8276;8221;8221;3800;1593
8277;5580;5580;4336;1413
8278;6403;6403;4825;1309
8279;9092;9092;1845;2941
8280;9945;9945;2315;1467
8281;5952;5952;4077;2337
8282;5612;5612;337;72
8283;5347;5347;1941;2966
8284;8384;8384;1517;1731
8285;7451;7451;2250;92
8286;8898;8898;1165;2349
8287;7739;7739;976;2186
8288;7963;7963;1697;2868
8289;7297;7297;1892;2141
8290;3510;3510;4321;2760
8291;7444;7444;3943;2565
8292;6533;6533;1036;65
8293;8684;8684;4582;413
8294;7440;7440;3546;1115
8295;7851;7851;758;736
8296;8105;8105;4632;2546
8297;9789;9789;4133;654
8298;8013;8013;643;682
8299;9411;9411;4666;2825
8300;6529;6529;NULL;1713
8301;8899;8899;3049;925
8302;6060;6060;2902;NULL
8303;8011;8011;2851;1382
8304;8474;8474;1221;2234
8305;6781;6781;3537;1538
8306;7877;7877;1588;1588
8307;6990;6990;3735;1298
8308;8791;8791;1102;1048
8309;8331;8331;1259;1675
8310;5807;5807;149;1910
8311;8537;8537;3575;1868
8312;8280;8280;3281;2899
8313;9305;9305;3528;2964
8314;8019;8019;1731;2247
8315;6712;6712;3771;532
8316;8414;8414;4510;2483
8317;8183;8183;4452;2229
8318;5713;5713;4164;2874
8319;5089;5089;3516;893
8320;7367;7367;803;2240
8321;8950;8950;98;2851
8322;5913;5913;104;725
8323;7386;7386;2145;312
8324;9480;9480;565;1629
8325;8570;8570;1345;1047
8326;8719;8719;4621;399
8327;8799;8799;2162;906
8328;7838;7838;4620;2353
8329;7943;7943;4414;115
8330;9832;9832;4269;1441
8331;9074;9074;1507;2777
8332;8212;8212;4667;939
8333;4909;4909;3692;730
8334;8774;8774;158;1484
8335;8032;8032;3796;1227
8336;5350;5350;4413;542
8337;7437;7437;1225;955
8338;8145;8145;4117;838
8339;9555;9555;3405;1427
8340;6762;6762;4929;143
8341;8935;8935;3515;1795
8342;7388;7388;62;1300
8343;9132;9132;4717;511
8344;8846;8846;1548;958
8345;7709;7709;3318;272
8346;8916;8916;1040;2862
8347;8731;8731;414;2602
8348;8136;8136;4305;819
8349;8788;8788;811;2882
8350;8139;8139;4036;1632
8351;7744;7744;1307;1507
8352;8457;8457;468;2672
8353;7890;7890;617;2761
8354;6772;6772;4841;1443
8355;8340;8340;4568;2975
8356;7176;7176;2945;988
8357;8534;8534;757;612
8358;8108;8108;2285;2753
8359;7258;7258;4877;1186
8360;8189;8189;3916;1138
8361;5588;5588;4427;681
8362;8697;8697;4116;1945
8363;7233;7233;1689;933
8364;7684;7684;1991;234
8365;6841;6841;3642;2134
8366;8923;8923;3909;928
8367;8275;8275;4590;2168
8368;3151;3151;3370;1479
8369;8080;8080;2936;1019
8370;7804;7804;4358;2990
8371;7835;7835;3285;1528
8372;8442;8442;335;1390
8373;8250;8250;758;1446
8374;8505;8505;3587;750
8375;7853;7853;2288;445
8376;6089;6089;36;1551
8377;7929;7929;388;213
8378;7770;7770;597;2354
8379;7887;7887;2248;1356
8380;8573;8573;304;1185
8381;6630;6630;4206;798
8382;7858;7858;2857;87
8383;8404;8404;3809;2472
8384;9870;9870;377;1483
8385;7821;7821;2962;2934
8386;7273;7273;1039;104
8387;9089;9089;4049;1178
8388;6829;6829;3851;2288
8389;5466;5466;590;1510
8390;7971;7971;851;239
8391;9494;9494;3656;2930
8392;8886;8886;3940;1202
8393;6874;6874;4241;2653
8394;7324;7324;4490;289
8395;6926;6926;502;2462
8396;8188;8188;4400;2850
8397;5813;5813;3374;367
8398;9302;9302;2726;277
8399;9729;9729;2906;1825
8400;5443;5443;4410;2344
8401;8095;8095;1450;694
8402;8162;8162;2045;1122
8403;7692;7692;1369;2800
8404;7991;7991;1454;2892
8405;7398;7398;751;104
8406;7589;7589;971;117
8407;8951;8951;4710;1226
8408;8156;8156;2030;2010
8409;8279;8279;2552;998
8410;8018;8018;4532;1424
8411;8024;8024;2556;774
8412;8270;8270;160;1258
8413;8401;8401;37;1397
8414;7904;7904;4572;1
8415;6589;6589;NULL;339
8416;8655;8655;4710;594
8417;8128;8128;1569;2474
8418;9082;9082;307;2450
8419;7460;7460;1311;300
8420;7822;7822;4029;2029
8421;8517;8517;2603;2751
8422;6479;6479;4860;2881
8423;7374;7374;738;2969
8424;8082;8082;2779;780
8425;8055;8055;2085;60
8426;8166;8166;701;325
8427;7402;7402;4345;1738
8428;7109;7109;1095;1156
8429;8636;8636;1269;1289
8430;8600;8600;3085;595
8431;9841;9841;2889;1183
8432;7608;7608;1662;2937
8433;9581;9581;2663;529
8434;7350;7350;2691;2012
8435;5202;5202;2839;490
8436;6423;6423;3854;2676
8437;9630;9630;2161;287
8438;2548;2548;1488;2581
8439;7714;7714;2354;1379
8440;7153;7153;4627;2816
8441;7995;7995;1990;1879
8442;7885;7885;1330;2168
8443;6591;6591;2018;1289
8444;6796;6796;1299;86
8445;6484;6484;1059;2465
8446;7499;7499;3295;1671
8447;7713;7713;3496;2806
8448;8646;8646;3903;2651
8449;9431;9431;4669;2950
8450;9553;9553;4780;1868
8451;8532;8532;NULL;376
8452;7830;7830;3933;917
8453;6863;6863;4093;2977
8454;NULL;NULL;2063;2797
8455;7613;7613;3697;2594
8456;6019;6019;302;814
8457;7523;7523;4550;1154
8458;8409;8409;712;2019
8459;8089;8089;4266;2831
8460;8589;8589;4285;2779
8461;9151;9151;752;1380
8462;8121;8121;1407;69
8463;6049;6049;4877;721
8464;7970;7970;3440;402
8465;4589;4589;3946;240
8466;8446;8446;4663;837
8467;8427;8427;2869;729
8468;8312;8312;4894;2385
8469;6522;6522;2469;2511
8470;4491;4491;2198;664
