pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
7912;5335;5335;2998;1726
7913;6438;6438;3410;1449
7914;9051;9051;4222;693
7915;6415;6415;4179;487
7916;8880;8880;4963;952
7917;7423;7423;2134;456
7918;7357;7357;4396;2044
7919;8461;8461;4855;887
7920;7579;7579;1949;538
7921;7876;7876;558;332
7922;8152;8152;943;1471
7923;8509;8509;3184;2194
7924;7107;7107;4410;1164
7925;7786;7786;4594;1421
7926;6092;6092;2219;2028
7927;7574;7574;1878;193
7928;7495;7495;1397;2131
7929;7488;7488;1299;162
7930;7186;7186;1099;2006
7931;4904;4904;2165;261
7932;6989;6989;3048;1706
7933;8481;8481;4754;2454
7934;6622;6622;4999;558
7935;8385;8385;3472;64
7936;7146;7146;4485;1024
7937;8797;8797;3406;1805
7938;5382;5382;1123;2380
7939;7694;7694;1270;962
7940;7118;7118;535;1118
7941;7017;7017;749;1022
7942;9558;9558;2194;1681
7943;7406;7406;3026;537
7944;5997;5997;2738;350
7945;7361;7361;3672;1282
7946;6468;6468;489;374
7947;8656;8656;4561;1536
7948;2629;2629;4492;626
7949;8406;8406;1785;1565
7950;6677;6677;4712;1861
7951;6780;6780;3388;1596
7952;7417;7417;1538;1977
7953;9369;9369;487;2297
7954;NULL;NULL;1822;561
7955;4566;4566;1734;1825
7956;6967;6967;1917;2166
7957;6520;6520;233;1134
7958;7746;7746;2090;347
7959;8551;8551;2387;1451
7960;7886;7886;1864;312
7961;7253;7253;26;2045
7962;8473;8473;2581;685
7963;9188;9188;2363;1582
7964;9645;9645;4737;232
7965;9170;9170;4251;36
7966;3792;3792;1753;1602
7967;7356;7356;3244;1772
7968;7310;7310;3412;891
7969;8039;8039;750;628
7970;6805;6805;4694;1964
7971;7517;7517;1557;1647
7972;7716;7716;1011;576
7973;7840;7840;3126;1082
7974;6159;6159;4319;2269
7975;6413;6413;1200;2016
7976;7099;7099;3364;1151
7977;6689;6689;2917;933
7978;6802;6802;445;1844
7979;7538;7538;738;2382
7980;7818;7818;4105;1047
7981;6204;6204;2659;492
7982;7206;7206;2386;2067
7983;6991;6991;4613;565
7984;9639;9639;1587;802
7985;6922;6922;2711;410
7986;8658;8658;626;784
7987;6117;6117;2560;1909
7988;6227;6227;2931;1893
7989;8058;8058;3264;1233
7990;8601;8601;NULL;398
7991;7575;7575;1555;2390
7992;5805;5805;4252;NULL
7993;7287;7287;1315;1458
7994;9602;9602;3736;929
7995;7949;7949;4406;649
7996;7908;7908;508;1574
7997;7932;7932;3169;337
7998;5648;5648;4832;99
7999;9459;9459;3290;305
8000;7737;7737;3488;314
8001;7611;7611;1919;2181
8002;7704;7704;2245;1102
8003;4305;4305;1148;644
8004;6560;6560;3742;2498
8005;7243;7243;2091;2101
8006;7290;7290;3155;213
8007;7686;7686;2377;1019
8008;7314;7314;3413;895
8009;8143;8143;1168;28
8010;6283;6283;622;1045
8011;7454;7454;3371;674
8012;9069;9069;4001;1233
8013;7238;7238;4788;1791
8014;7766;7766;1352;465
8015;5986;5986;3283;404
8016;5563;5563;4205;2320
8017;7274;7274;2640;2478
8018;9022;9022;2969;119
8019;7775;7775;776;780
8020;7248;7248;2025;2323
8021;5869;5869;3625;1752
8022;7272;7272;NULL;2193
8023;6748;6748;4193;2380
8024;8127;8127;313;2158
8025;7364;7364;148;229
8026;8391;8391;4195;2075
8027;8115;8115;442;189
8028;8307;8307;241;2148
8029;8151;8151;2275;432
8030;8044;8044;3720;695
8031;7200;7200;3810;1679
8032;8359;8359;3032;1052
8033;6665;6665;3533;628
8034;7117;7117;4627;1530
8035;7663;7663;1958;201
8036;8038;8038;3819;2445
8037;7788;7788;1859;2348
8038;6443;6443;1511;2070
8039;6942;6942;3645;964
8040;7476;7476;2521;588
8041;5395;5395;3433;1891
8042;7884;7884;334;2390
8043;4746;4746;2213;1881
8044;8042;8042;1392;848
8045;8120;8120;2308;559
8046;8642;8642;4894;1666
8047;7839;7839;2555;598
8048;7630;7630;4464;992
8049;6352;6352;4963;525
8050;7370;7370;453;830
8051;8007;8007;200;1596
8052;7026;7026;2869;217
8053;7924;7924;199;1819
8054;7789;7789;4055;482
8055;7710;7710;1264;1062
8056;7466;7466;4864;2488
8057;6527;6527;2726;1222
8058;7679;7679;1932;986
8059;7529;7529;1000;2269
8060;7693;7693;4547;26
8061;7537;7537;1648;24
8062;6401;6401;2913;1371
8063;5818;5818;101;462
8064;7656;7656;4694;1834
8065;7861;7861;2358;1866
8066;8503;8503;2591;2122
8067;7583;7583;4838;605
8068;8924;8924;4374;261
8069;7844;7844;2830;264
8070;7603;7603;2533;459
8071;8958;8958;1423;2473
8072;8397;8397;2694;408
8073;7329;7329;3996;1656
8074;6046;6046;447;191
8075;7604;7604;2344;431
8076;7975;7975;1691;1862
8077;8132;8132;1411;311
8078;6690;6690;2801;1532
8079;7808;7808;3005;1599
8080;8535;8535;255;1064
8081;5291;5291;1640;1477
8082;7923;7923;979;1698
8083;8415;8415;279;1623
8084;6884;6884;1822;2103
8085;7439;7439;3519;1599
8086;5277;5277;941;1462
8087;6960;6960;2832;1733
8088;7855;7855;4478;145
8089;8273;8273;3363;467
8090;7407;7407;2095;213
8091;8673;8673;1093;1223
8092;2419;2419;4928;1362
8093;7396;7396;510;2302
8094;8890;8890;4099;938
8095;7918;7918;872;564
8096;8938;8938;519;520
8097;7990;7990;232;1928
8098;7521;7521;2520;47
8099;6734;6734;4034;1482
8100;7588;7588;4718;937
8101;6628;6628;55;1061
8102;7905;7905;3182;336
8103;8504;8504;1634;727
8104;6890;6890;2429;66
8105;9533;9533;4030;857
8106;8552;8552;2506;1188
8107;6223;6223;3873;1062
8108;7633;7633;4752;1628
8109;1741;1741;1711;51
8110;7727;7727;4574;1700
8111;8147;8147;3453;2176
8112;6317;6317;4925;2191
8113;6808;6808;3928;1888
8114;7531;7531;744;1204
8115;9460;9460;2906;1050
8116;8304;8304;669;826
8117;6276;6276;2634;2249
8118;7271;7271;3280;860
8119;7980;7980;1174;234
8120;7492;7492;1416;404
8121;7742;7742;4760;388
8122;8588;8588;359;459
8123;7854;7854;1011;2295
8124;9179;9179;734;50
8125;4556;4556;1440;1736
8126;7483;7483;1496;1111
8127;7353;7353;2184;607
8128;9633;9633;4898;717
8129;7000;7000;4576;2128
8130;7754;7754;1824;2412
8131;7969;7969;1459;2435
8132;7002;7002;3891;264
8133;7846;7846;3767;49
8134;7421;7421;3287;661
8135;8559;8559;199;3
8136;7732;7732;3459;1140
8137;7513;7513;4345;970
8138;6871;6871;2850;1557
8139;7956;7956;2793;1245
8140;7792;7792;1012;411
8141;5854;5854;2069;399
8142;7312;7312;3080;105
8143;7741;7741;2767;94
8144;5939;5939;3789;1267
8145;7841;7841;3643;537
8146;7279;7279;1168;1532
8147;7198;7198;999;1974
8148;6707;6707;4767;1097
8149;7210;7210;1192;2389
8150;4642;4642;202;2238
8151;7931;7931;2886;772
8152;6397;6397;1952;1068
8153;9860;9860;1346;2313
8154;7220;7220;2618;1077
8155;8693;8693;4959;549
8156;8079;8079;4697;601
8157;8084;8084;2170;542
8158;8751;8751;899;676
8159;7767;7767;989;830
8160;9618;9618;2533;2247
8161;9529;9529;322;580
8162;7428;7428;3976;344
8163;8934;8934;176;2000
8164;8453;8453;4887;140
8165;7857;7857;3115;1766
8166;9146;9146;4562;1912
8167;8164;8164;1158;2141
8168;8675;8675;640;1226
8169;9200;9200;545;1201
8170;8856;8856;4448;2410
8171;8807;8807;1325;2357
8172;4851;4851;4784;691
8173;6800;6800;487;2115
8174;5220;5220;162;2324
8175;7658;7658;4348;4
8176;8286;8286;1679;283
8177;7894;7894;2593;365
8178;8722;8722;2222;1027
8179;7242;7242;2092;2014
8180;7942;7942;271;204
8181;8226;8226;497;1637
8182;6944;6944;2417;NULL
8183;7911;7911;3705;2011
8184;6644;6644;4373;829
8185;9223;9223;3939;2390
8186;8326;8326;NULL;1639
8187;7381;7381;4507;1367
8188;7973;7973;2545;451
8189;7542;7542;1149;1473
8190;5667;5667;3329;112
8191;9865;9865;503;1902
8192;8747;8747;1288;598
8193;4972;4972;3445;293
8194;7902;7902;1861;NULL
8195;5828;5828;259;727
8196;7036;7036;689;1498
8197;7889;7889;NULL;2331
8198;6134;6134;3093;55
8199;7362;7362;2904;605
8200;7735;7735;2880;2454
8201;5888;5888;674;2002
8202;3717;3717;4081;1126
8203;7487;7487;10;1892
8204;6584;6584;358;748
8205;8063;8063;4221;2396
8206;8217;8217;1745;2479
8207;8634;8634;3878;2381
8208;8077;8077;NULL;80
8209;7779;7779;3102;1453
8210;7832;7832;1465;2490
8211;8529;8529;1183;1073
8212;7708;7708;3270;265
8213;8627;8627;3280;235
8214;7325;7325;2103;2015
8215;9033;9033;4949;1163
8216;7725;7725;3808;626
8217;7765;7765;717;610
8218;6042;6042;2036;1070
8219;9351;9351;2905;2016
8220;8661;8661;270;2110
8221;7360;7360;803;1001
8222;8246;8246;947;399
8223;7166;7166;3608;1461
8224;9254;9254;2017;668
8225;8833;8833;8;1114
8226;7568;7568;2312;1799
8227;6124;6124;42;1812
8228;6650;6650;3159;2063
8229;8643;8643;2880;2465
8230;5331;5331;2923;616
8231;8001;8001;227;2493
8232;7810;7810;4473;2450
8233;5632;5632;1254;2178
8234;6551;6551;3775;411
8235;7829;7829;4713;1526
8236;7731;7731;1547;887
8237;8732;8732;3012;812
8238;8265;8265;260;889
8239;9406;9406;138;2115
8240;9505;9505;3197;851
8241;6709;6709;1960;9
8242;6264;6264;495;1559
8243;6215;6215;837;2414
8244;5389;5389;3041;461
8245;8440;8440;1361;NULL
8246;8525;8525;2879;399
8247;6179;6179;49;2347
8248;7051;7051;3400;1667
8249;8398;8398;1339;1083
8250;7817;7817;4638;1631
8251;7530;7530;1143;101
8252;7774;7774;3223;888
8253;7782;7782;2784;1261
8254;8098;8098;2823;539
8255;8031;8031;2101;996
8256;8323;8323;1932;1453
8257;9325;9325;2066;1603
8258;8298;8298;2063;2166
8259;5510;5510;2;1224
8260;7309;7309;3046;2134
8261;9111;9111;4179;596
8262;7491;7491;3586;666
8263;9421;9421;998;318
8264;7631;7631;179;116
8265;9233;9233;1237;836
8266;6860;6860;1711;2498
8267;8048;8048;2016;1123
8268;7647;7647;4505;588
8269;6933;6933;2391;2324
8270;7796;7796;3401;488
8271;6390;6390;795;275
8272;8012;8012;456;2314
8273;7286;7286;1897;2222
8274;8737;8737;4709;1455
8275;7738;7738;3311;1165
8276;8221;8221;308;2101
8277;5580;5580;110;1943
8278;6403;6403;567;485
8279;9092;9092;656;999
8280;9945;9945;2129;268
8281;5952;5952;2263;1268
8282;5612;5612;1642;132
8283;5347;5347;1819;729
8284;8384;8384;3242;432
8285;7451;7451;1779;2364
8286;8898;8898;2005;2229
8287;7739;7739;1688;1231
8288;7963;7963;3432;1910
8289;7297;7297;1674;1182
8290;3510;3510;2780;1459
8291;7444;7444;4482;2424
8292;6533;6533;948;1222
8293;8684;8684;258;2089
8294;7440;7440;2093;1255
8295;7851;7851;4018;1518
8296;8105;8105;3374;184
8297;9789;9789;4498;2191
8298;8013;8013;657;1442
8299;9411;9411;1803;1578
8300;6529;6529;4650;464
8301;8899;8899;863;1777
8302;6060;6060;544;1759
8303;8011;8011;1008;1843
8304;8474;8474;2939;594
8305;6781;6781;3843;1355
8306;7877;7877;686;287
8307;6990;6990;1325;1166
8308;8791;8791;NULL;2307
8309;8331;8331;3076;1875
8310;5807;5807;4512;1395
8311;8537;8537;1792;2010
8312;8280;8280;1821;1117
8313;9305;9305;1499;NULL
8314;8019;8019;1407;1166
8315;6712;6712;2873;955
8316;8414;8414;783;866
8317;8183;8183;2536;464
8318;5713;5713;1767;2438
8319;5089;5089;2757;2387
8320;7367;7367;3400;252
8321;8950;8950;4233;1107
8322;5913;5913;23;1266
8323;7386;7386;3585;1713
8324;9480;9480;2830;1906
8325;8570;8570;4611;865
8326;8719;8719;3920;565
8327;8799;8799;4848;1554
8328;7838;7838;198;225
8329;7943;7943;4805;966
8330;9832;9832;690;2437
8331;9074;9074;4938;980
8332;8212;8212;811;2411
8333;4909;4909;4454;500
8334;8774;8774;NULL;1407
8335;8032;8032;3764;535
8336;5350;5350;1006;992
8337;7437;7437;1266;2009
8338;8145;8145;NULL;790
8339;9555;9555;1718;134
8340;6762;6762;633;1578
8341;8935;8935;3881;2076
8342;7388;7388;4400;1063
8343;9132;9132;1093;1425
8344;8846;8846;679;35
8345;7709;7709;3613;NULL
8346;8916;8916;3920;2288
8347;8731;8731;4882;1949
8348;8136;8136;958;1306
8349;8788;8788;2982;55
8350;8139;8139;4541;1133
8351;7744;7744;2385;389
8352;8457;8457;1309;1054
8353;7890;7890;1481;247
8354;6772;6772;1606;2305
8355;8340;8340;1741;1190
8356;7176;7176;2258;470
8357;8534;8534;2570;1698
8358;8108;8108;4627;63
8359;7258;7258;2278;2353
8360;8189;8189;2715;978
8361;5588;5588;1397;29
8362;8697;8697;4019;2301
8363;7233;7233;3995;61
8364;7684;7684;487;200
8365;6841;6841;1521;2370
8366;8923;8923;2385;895
8367;8275;8275;4575;1485
8368;3151;3151;981;1510
8369;8080;8080;2368;2210
8370;7804;7804;2735;631
8371;7835;7835;401;2464
8372;8442;8442;1607;1357
8373;8250;8250;4065;2175
8374;8505;8505;1902;2303
8375;7853;7853;2886;808
8376;6089;6089;3357;677
8377;7929;7929;2307;44
8378;7770;7770;3554;2342
8379;7887;7887;1411;1678
8380;8573;8573;4666;2119
8381;6630;6630;2948;1416
8382;7858;7858;3653;1759
8383;8404;8404;938;1498
8384;9870;9870;306;1593
8385;7821;7821;2813;577
8386;7273;7273;3495;NULL
8387;9089;9089;4209;1383
8388;6829;6829;3331;733
8389;5466;5466;4071;105
8390;7971;7971;2195;1811
8391;9494;9494;1194;936
8392;8886;8886;1379;1337
8393;6874;6874;3989;928
8394;7324;7324;4004;2157
8395;6926;6926;4237;2313
8396;8188;8188;4863;105
8397;5813;5813;404;1777
8398;9302;9302;605;2014
8399;9729;9729;4159;863
8400;5443;5443;1227;1555
8401;8095;8095;4346;1640
8402;8162;8162;3901;803
8403;7692;7692;3590;439
8404;7991;7991;247;1596
8405;7398;7398;4139;1925
8406;7589;7589;778;1169
8407;8951;8951;2245;1533
8408;8156;8156;4580;1380
8409;8279;8279;3720;444
8410;8018;8018;3384;1496
8411;8024;8024;4952;512
8412;8270;8270;4016;426
8413;8401;8401;3216;1857
8414;7904;7904;2613;885
8415;6589;6589;4767;233
8416;8655;8655;2745;2062
8417;8128;8128;3081;770
8418;9082;9082;3688;802
8419;7460;7460;2675;969
8420;7822;7822;3026;2123
8421;8517;8517;3176;987
8422;6479;6479;1243;162
8423;7374;7374;1911;1379
8424;8082;8082;173;2200
8425;8055;8055;1541;1274
8426;8166;8166;4022;1794
8427;7402;7402;2618;1536
8428;7109;7109;61;1700
8429;8636;8636;2666;2363
8430;8600;8600;3024;2198
8431;9841;9841;2953;1532
8432;7608;7608;1701;1163
8433;9581;9581;4396;1682
8434;7350;7350;183;786
8435;5202;5202;319;37
8436;6423;6423;4048;1316
8437;9630;9630;62;977
8438;2548;2548;691;162
8439;7714;7714;1167;2074
8440;7153;7153;2034;423
8441;7995;7995;1250;1545
8442;7885;7885;4630;3
8443;6591;6591;4611;288
8444;6796;6796;687;1110
8445;6484;6484;2244;1298
8446;7499;7499;2178;510
8447;7713;7713;3164;1981
8448;8646;8646;1375;42
8449;9431;9431;4237;1923
8450;9553;9553;1491;250
8451;8532;8532;1782;1836
8452;7830;7830;1716;974
8453;6863;6863;2931;1045
8454;NULL;NULL;1132;1240
8455;7613;7613;3051;568
8456;6019;6019;3102;1478
8457;7523;7523;1989;1924
8458;8409;8409;3417;740
8459;8089;8089;3706;322
8460;8589;8589;117;130
8461;9151;9151;3160;2134
8462;8121;8121;2184;2333
8463;6049;6049;1913;1517
8464;7970;7970;696;747
8465;4589;4589;430;2465
8466;8446;8446;3250;1850
8467;8427;8427;4621;1245
8468;8312;8312;3032;1070
8469;6522;6522;2293;848
8470;4491;4491;719;1418
8471;8352;8352;2682;1084
8472;8726;8726;2389;607
8473;8187;8187;2520;1229
8474;9747;9747;640;545
8475;9722;9722;1775;578
8476;7798;7798;3547;984
8477;8735;8735;1633;2374
8478;7968;7968;1224;269
8479;9833;9833;2929;901
8480;8180;8180;4364;763
8481;7972;7972;858;2314
8482;6837;6837;1243;1493
8483;9297;9297;824;2277
8484;6673;6673;1175;2112
8485;7240;7240;1242;362
8486;8045;8045;1237;557
8487;9545;9545;3771;118
8488;7734;7734;3263;441
8489;8707;8707;2132;217
8490;8197;8197;2218;1060
8491;9127;9127;2059;1892
8492;8903;8903;1646;237
8493;9070;9070;1985;2341
8494;6442;6442;1050;1944
8495;8501;8501;3874;790
8496;6518;6518;4067;1712
8497;9333;9333;2717;986
8498;8315;8315;3915;2042
8499;9236;9236;256;1146
8500;8186;8186;3994;1948
8501;8399;8399;2558;1766
8502;7471;7471;131;910
8503;7249;7249;4083;1695
8504;8996;8996;3518;505
8505;7195;7195;3809;1666
8506;7181;7181;4393;1228
8507;8947;8947;4196;2246
8508;6250;6250;2290;499
8509;7169;7169;4358;661
8510;6973;6973;4505;2085
8511;5248;5248;1468;1605
8512;8713;8713;764;1655
8513;7077;7077;487;2339
8514;8618;8618;4343;2059
8515;7320;7320;4260;317
8516;9177;9177;1917;640
8517;8469;8469;1359;55
8518;7843;7843;738;1906
8519;8324;8324;4454;384
8520;7937;7937;4194;1907
8521;8403;8403;4480;1732
8522;8229;8229;1357;803
8523;9769;9769;899;853
8524;8328;8328;74;2288
8525;7250;7250;3661;2026
8526;8780;8780;1036;847
8527;7234;7234;404;767
8528;7352;7352;1470;1785
8529;6212;6212;1766;2256
8530;7801;7801;2709;1366
8531;7550;7550;829;2498
8532;8239;8239;2719;331
8533;9019;9019;968;NULL
8534;8691;8691;3936;1623
8535;7074;7074;1805;1454
8536;9542;9542;726;1498
8537;8421;8421;2160;1403
8538;7800;7800;2307;2299
8539;9010;9010;2366;1772
8540;7646;7646;1850;445
8541;8355;8355;2041;1634
8542;8884;8884;1481;812
8543;6754;6754;3906;2119
8544;7404;7404;2628;2280
8545;8615;8615;749;632
8546;3355;3355;1294;1955
8547;7557;7557;1158;236
8548;8917;8917;2643;398
8549;9589;9589;1791;281
8550;7227;7227;1956;1626
8551;7366;7366;2707;149
8552;9380;9380;1979;1657
8553;7984;7984;4462;1580
8554;6856;6856;1063;1658
8555;8014;8014;4515;1739
8556;8541;8541;1201;216
8557;7114;7114;4233;962
8558;5712;5712;4008;57
8559;7494;7494;4858;1907
8560;8717;8717;2772;979
8561;9519;9519;3988;819
8562;8332;8332;2726;461
8563;7256;7256;523;460
8564;8607;8607;1648;744
8565;6453;6453;3675;1796
8566;8171;8171;3750;2087
8567;7785;7785;4797;1273
8568;6666;6666;1552;31
8569;7584;7584;2537;885
8570;8678;8678;3533;561
8571;6356;6356;4758;1414
8572;7681;7681;4053;842
8573;7323;7323;3372;784
8574;6771;6771;2603;1460
8575;6948;6948;2152;1250
8576;8848;8848;2998;1094
8577;7385;7385;2451;2113
8578;8207;8207;3272;1023
8579;8420;8420;4326;220
8580;8468;8468;2366;332
8581;7420;7420;4879;1790
8582;8555;8555;2762;448
8583;8017;8017;4679;485
8584;7509;7509;4810;159
8585;8632;8632;1;NULL
8586;8330;8330;3851;2106
8587;7043;7043;3257;2210
8588;6764;6764;4905;918
8589;8334;8334;4422;1174
8590;9878;9878;604;2385
8591;8191;8191;1494;1237
8592;8299;8299;3153;536
8593;8954;8954;2450;1346
8594;7430;7430;4595;391
8595;7502;7502;2863;792
8596;8869;8869;4316;2127
8597;6047;6047;957;1173
8598;5657;5657;NULL;351
8599;7916;7916;2257;1375
8600;8005;8005;3953;484
8601;6938;6938;1999;1046
8602;8991;8991;1498;682
8603;8130;8130;4607;204
8604;7141;7141;105;2014
8605;8539;8539;3258;2221
8606;6671;6671;2199;211
8607;8660;8660;3655;1808
8608;8739;8739;3608;872
8609;7339;7339;1858;120
8610;6869;6869;3911;407
8611;9315;9315;1516;644
8612;6738;6738;3750;603
8613;9133;9133;960;2439
8614;7661;7661;4682;2337
8615;8179;8179;2491;1575
8616;8657;8657;2894;1690
8617;9036;9036;1226;370
8618;8876;8876;3047;2476
8619;5503;5503;713;301
8620;9427;9427;1647;1138
8621;6271;6271;4825;2086
8622;8192;8192;492;1169
8623;7450;7450;4892;99
8624;8502;8502;2130;147
8625;3459;3459;1932;2148
8626;7470;7470;2039;24
8627;8393;8393;1604;68
8628;7700;7700;1602;451
8629;9635;9635;3778;2493
8630;8738;8738;4741;1834
8631;6952;6952;2837;77
8632;9273;9273;2041;NULL
8633;8088;8088;194;743
8634;8594;8594;4320;737
8635;9050;9050;2326;538
8636;7867;7867;868;1675
8637;9429;9429;271;2151
8638;7401;7401;2656;1585
8639;5718;5718;1421;934
8640;9017;9017;2610;765
8641;9644;9644;1347;2448
8642;6440;6440;243;298
8643;7095;7095;1399;1337
8644;9465;9465;994;798
8645;6908;6908;2905;767
8646;7752;7752;1855;1740
8647;8745;8745;533;634
8648;8295;8295;3471;597
8649;7526;7526;4959;1509
8650;8160;8160;1700;1317
8651;9213;9213;1636;1602
8652;7160;7160;1268;1756
8653;8448;8448;244;1198
8654;7593;7593;610;50
8655;8760;8760;4128;237
8656;7997;7997;1506;899
8657;9574;9574;1606;2377
8658;7091;7091;2476;582
8659;7826;7826;3173;57
8660;7764;7764;1218;2367
8661;7546;7546;595;2196
8662;8743;8743;2052;142
8663;8447;8447;4830;1356
8664;6907;6907;2118;880
8665;9063;9063;1073;786
8666;8347;8347;4476;330
8667;4027;4027;3556;2402
8668;6676;6676;1641;2366
8669;NULL;NULL;2356;1901
8670;8830;8830;1623;662
8671;9455;9455;2622;1924
8672;9094;9094;3570;NULL
8673;6444;6444;1626;105
8674;9201;9201;3103;1937
8675;7979;7979;299;1710
8676;9488;9488;4582;354
8677;8338;8338;4094;840
8678;7803;7803;3897;748
8679;8133;8133;4226;371
8680;9104;9104;77;1833
8681;8215;8215;1505;908
8682;8460;8460;3133;1513
8683;6538;6538;1644;1928
8684;8394;8394;2077;1060
8685;8521;8521;3104;1635
8686;8633;8633;1568;890
8687;8956;8956;1796;78
8688;9534;9534;4584;1379
8689;6642;6642;191;693
8690;8599;8599;819;500
8691;7597;7597;4262;2140
8692;8231;8231;2796;1799
8693;9217;9217;4484;1569
8694;8877;8877;202;1527
8695;8560;8560;2015;1068
8696;8346;8346;4296;1070
8697;9326;9326;413;2305
8698;8377;8377;4281;1442
8699;9204;9204;4921;457
8700;8630;8630;3430;11
8701;9169;9169;3299;436
8702;9951;9951;3893;NULL
8703;8317;8317;1115;1838
8704;7196;7196;3336;768
8705;8383;8383;4079;1197
8706;7062;7062;3067;846
8707;9779;9779;4643;1893
8708;8790;8790;2141;1497
8709;9310;9310;310;2320
8710;7624;7624;4547;1989
8711;7609;7609;2413;2196
8712;8433;8433;2709;1897
8713;7468;7468;3251;150
8714;9970;9970;3095;2005
8715;8637;8637;4713;1249
8716;7571;7571;2462;1649
8717;7707;7707;408;853
8718;9898;9898;2752;267
8719;7642;7642;4015;1583
8720;7582;7582;4505;2222
8721;8488;8488;2679;2491
8722;7425;7425;3972;708
8723;8135;8135;1450;1451
8724;8773;8773;1536;1709
8725;9408;9408;2361;1865
8726;7648;7648;4827;2261
8727;4892;4892;4086;1364
8728;7334;7334;1423;354
8729;8497;8497;1087;1078
8730;6299;6299;1004;868
8731;8795;8795;4168;639
8732;8927;8927;4814;550
8733;9037;9037;3977;1899
8734;8595;8595;795;291
8735;7869;7869;1778;360
8736;9890;9890;2613;1396
8737;7787;7787;2018;1570
8738;8450;8450;3308;745
8739;7850;7850;2999;731
8740;9632;9632;36;213
8741;8710;8710;1926;2242
8742;8783;8783;4655;1894
8743;9149;9149;4273;258
8744;8941;8941;644;1891
8745;8274;8274;3407;997
8746;8417;8417;1553;1104
8747;9756;9756;4545;1989
8748;8930;8930;1388;2294
8749;6163;6163;489;319
8750;8373;8373;4553;2379
8751;8004;8004;3887;215
8752;9185;9185;2661;803
8753;7170;7170;266;721
8754;8581;8581;415;1720
8755;6012;6012;750;467
8756;9212;9212;4328;1804
8757;9893;9893;2443;1486
8758;9868;9868;4579;129
8759;7378;7378;975;1404
8760;8540;8540;4252;1436
8761;8858;8858;3981;1983
8762;7447;7447;3220;1538
8763;9195;9195;1053;418
8764;9740;9740;4307;1451
8765;9536;9536;379;1349
8766;9515;9515;2599;1646
8767;9517;9517;3733;2499
8768;8750;8750;2455;2360
8769;8959;8959;1317;1645
8770;8872;8872;2100;2354
8771;8090;8090;443;78
8772;6679;6679;2100;108
8773;8480;8480;4754;2036
8774;8053;8053;3978;1369
8775;6866;6866;2579;2481
8776;7847;7847;3024;597
8777;9064;9064;4699;449
8778;9260;9260;805;2060
8779;4548;4548;NULL;711
8780;6716;6716;3130;761
8781;5570;5570;808;272
8782;8284;8284;281;1570
8783;9240;9240;2698;35
8784;9835;9835;933;1200
8785;4857;4857;1535;652
8786;9128;9128;2117;2337
8787;7441;7441;1506;2329
8788;8073;8073;4547;178
8789;8492;8492;3561;2325
8790;7864;7864;45;1056
8791;9160;9160;2451;2410
8792;8176;8176;169;1441
8793;8390;8390;2440;1842
8794;9288;9288;2333;1796
8795;9503;9503;3747;730
8796;9370;9370;1056;703
8797;7435;7435;3706;1475
8798;7909;7909;3601;1307
8799;7570;7570;4967;542
8800;9125;9125;265;1851
8801;8051;8051;807;1105
8802;7860;7860;2820;2130
8803;9373;9373;NULL;648
8804;8225;8225;2090;466
8805;5991;5991;71;2300
8806;7586;7586;3389;107
8807;7340;7340;4110;1267
8808;8811;8811;1787;1853
8809;7228;7228;2908;1740
8810;8311;8311;1289;2371
8811;9353;9353;2837;1354
8812;9000;9000;2726;1926
8813;9100;9100;4629;1918
8814;9478;9478;1638;642
8815;7615;7615;1448;1164
8816;9366;9366;166;413
8817;8990;8990;3970;1503
8818;9849;9849;1283;1719
8819;7747;7747;2286;799
8820;8100;8100;4519;1513
8821;9285;9285;2189;1818
8822;9061;9061;3873;2320
8823;8771;8771;3053;35
8824;8715;8715;172;588
8825;6661;6661;2410;2444
8826;8379;8379;3866;1138
8827;9284;9284;1930;767
8828;6646;6646;3003;240
8829;8339;8339;4767;638
8830;8839;8839;1006;1777
8831;8733;8733;2921;1622
8832;8530;8530;3873;1642
8833;9594;9594;4424;1518
8834;7921;7921;4732;1360
8835;8845;8845;539;2156
8836;7781;7781;2322;642
8837;8569;8569;2988;921
8838;8857;8857;3192;2070
8839;7791;7791;2626;1400
8840;9706;9706;2544;545
8841;9787;9787;2425;1069
8842;5257;5257;330;476
8843;9439;9439;3599;939
8844;8919;8919;3257;2454
8845;8793;8793;724;2203
8846;9083;9083;2319;484
8847;6577;6577;2822;2024
8848;9685;9685;3532;1199
8849;8155;8155;992;632
8850;4597;4597;2166;317
8851;8962;8962;4777;1700
8852;8547;8547;4774;2256
8853;9140;9140;1420;508
8854;9060;9060;4083;1530
8855;7606;7606;2778;33
8856;5654;5654;1393;1286
8857;9416;9416;2755;2095
8858;8690;8690;2648;60
8859;9783;9783;4680;522
8860;8752;8752;1205;1161
8861;8641;8641;1459;1841
8862;8528;8528;1106;1027
8863;6763;6763;2021;1214
8864;9066;9066;1901;2463
8865;8426;8426;3369;748
8866;7241;7241;3964;2213
8867;5749;5749;3303;408
8868;8101;8101;4898;557
8869;9286;9286;1098;986
8870;8829;8829;4126;521
8871;9371;9371;2179;1992
8872;8163;8163;778;1934
8873;8036;8036;3657;318
8874;6813;6813;4742;253
8875;9047;9047;2093;443
8876;8817;8817;1859;1342
8877;9375;9375;273;1381
8878;9766;9766;4796;81
8879;8536;8536;4449;886
