ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
8414;7904;7904;7294;39537,66953
8415;6589;6589;5821;4482,176646
8416;8655;8655;5259;12580,89538
8417;8128;8128;1172;33741,89687
8418;9082;9082;5470;12392,6732
8419;7460;7460;475;2192,251478
8420;7822;7822;6246;32483,74291
8421;8517;8517;7843;33142,35359
8422;6479;6479;1980;43196,04791
8423;7374;7374;7765;27157,8276
8424;8082;8082;9316;39056,5992
8425;8055;8055;2781;612,2042428
8426;8166;8166;6233;20956,38491
8427;7402;7402;6224;46240,29556
8428;7109;7109;4924;42400,8605
8429;8636;8636;8835;27255,79956
8430;8600;8600;4692;49135,98171
8431;9841;9841;2757;40599,35114
8432;7608;7608;9251;33436,72745
8433;9581;9581;7659;24471,9691
8434;7350;7350;5340;3005,894927
8435;5202;5202;338;11691,64202
8436;6423;6423;5827;31016,0594
8437;9630;9630;1298;38913,08372
8438;2548;2548;8761;41898,82299
8439;7714;7714;362;15365,4029
8440;7153;7153;7637;40106,23437
8441;7995;7995;9725;35953,29858
8442;7885;7885;3380;24087,3169
8443;6591;6591;5650;33586,8417
8444;6796;6796;6789;28711,38464
8445;6484;6484;8857;43991,98703
8446;7499;7499;1825;NULL
8447;7713;7713;8246;13817,53896
8448;8646;8646;5616;7551,9654
8449;9431;9431;5503;12418,33661
8450;9553;9553;7748;36084,90635
8451;8532;8532;911;28755,07305
8452;7830;7830;3056;36932,80322
8453;6863;6863;1182;5834,469435
8454;NULL;NULL;5768;43276,44305
8455;7613;7613;6707;42461,40434
8456;6019;6019;4687;4781,210355
8457;7523;7523;8907;5021,879731
8458;8409;8409;7677;22397,76725
8459;8089;8089;2574;46608,9183
8460;8589;8589;2241;6337,653872
8461;9151;9151;3683;21003,20615
8462;8121;8121;5713;49251,03162
8463;6049;6049;1024;8316,793692
8464;7970;7970;2506;40392,70475
8465;4589;4589;6112;38142,31627
8466;8446;8446;6040;45248,38438
8467;8427;8427;4340;6525,506594
8468;8312;8312;1165;16368,47545
8469;6522;6522;6955;35663,75232
8470;4491;4491;9994;27846,0275
8471;8352;8352;3961;23466,11725
8472;8726;8726;2411;23667,81166
8473;8187;8187;5107;41843,07388
8474;9747;9747;2838;47027,27031
8475;9722;9722;6521;12086,01711
8476;7798;7798;4462;46530,44434
8477;8735;8735;6331;9055,036683
8478;7968;7968;975;9609,206212
8479;9833;9833;458;48446,44295
8480;8180;8180;956;45064,61217
8481;7972;7972;7987;36794,66529
8482;6837;6837;607;13404,41951
8483;9297;9297;9421;33821,95895
8484;6673;6673;1087;6315,954149
8485;7240;7240;3780;48500,72651
8486;8045;8045;9702;12203,17849
8487;9545;9545;8069;34764,8817
8488;7734;7734;1891;40160,2844
8489;8707;8707;8633;32010,56476
8490;8197;8197;5651;48224,68457
8491;9127;9127;6921;6669,762291
8492;8903;8903;3621;NULL
8493;9070;9070;6187;8618,292147
8494;6442;6442;8122;42304,16542
8495;8501;8501;3954;35561,16912
8496;6518;6518;4012;44362,19674
8497;9333;9333;2356;40855,20275
8498;8315;8315;3144;27636,50488
8499;9236;9236;677;33694,61216
8500;8186;8186;2817;45444,52543
8501;8399;8399;7485;33463,00027
8502;7471;7471;7080;37466,48044
8503;7249;7249;8662;47449,06351
8504;8996;8996;5509;21888,21308
8505;7195;7195;3787;34572,30911
8506;7181;7181;8501;12618,78911
8507;8947;8947;7949;5087,261393
8508;6250;6250;8344;45089,72934
8509;7169;7169;9247;8807,199126
8510;6973;6973;2244;31190,42594
8511;5248;5248;8357;45930,96
8512;8713;8713;7932;45726,17367
8513;7077;7077;7218;45412,67352
8514;8618;8618;1618;23951,3243
8515;7320;7320;4254;1544,306125
8516;9177;9177;3075;19542,98859
8517;8469;8469;6292;7598,786642
8518;7843;7843;9937;15429,07267
8519;8324;8324;8726;2000,839544
8520;7937;7937;6411;41891,97823
8521;8403;8403;7972;25939,13778
8522;8229;8229;2449;NULL
8523;9769;9769;2533;10483,50267
8524;8328;8328;1304;16365,2222
8525;7250;7250;3073;34357,91069
8526;8780;8780;339;37439,06775
8527;7234;7234;6224;21176,26521
8528;7352;7352;6986;14847,8251
8529;6212;6212;8885;31363,64624
8530;7801;7801;2508;6281,904763
8531;7550;7550;2105;2665,073566
8532;8239;8239;3186;21230,81436
8533;9019;9019;298;18893,93945
8534;8691;8691;7642;25360,42453
8535;7074;7074;3471;14164,68078
8536;9542;9542;906;14983,44269
8537;8421;8421;1946;7598,131736
8538;7800;7800;3911;39345,60178
8539;9010;9010;7301;41516,20643
8540;7646;7646;5280;49249,64984
8541;8355;8355;1752;43697,16504
8542;8884;8884;9725;43413,46512
8543;6754;6754;2644;17113,44915
8544;7404;7404;6388;25957,68258
8545;8615;8615;7295;8969,858456
8546;3355;3355;8990;36079,60475
8547;7557;7557;6403;2498,5109
8548;8917;8917;4569;11257,08877
8549;9589;9589;3867;34666,96785
8550;7227;7227;878;40759,8593
8551;7366;7366;7720;16018,18053
8552;9380;9380;2419;36763,4101
8553;7984;7984;4418;25426,13008
8554;6856;6856;4266;25635,66534
8555;8014;8014;4845;41802,63392
8556;8541;8541;5036;19505,38765
8557;7114;7114;4547;22979,49759
8558;5712;5712;7357;21101,25824
8559;7494;7494;2436;13091,15282
8560;8717;8717;3447;34449,14533
8561;9519;9519;2276;13396,0439
8562;8332;8332;963;47770,964
8563;7256;7256;9460;23723,61516
8564;8607;8607;6739;38807,82457
8565;6453;6453;138;6142,125561
8566;8171;8171;5170;9959,611581
8567;7785;7785;7634;27037,02055
8568;6666;6666;9577;20365,74915
8569;7584;7584;8147;31247,99274
8570;8678;8678;3347;8967,881607
8571;6356;6356;1129;43946,17439
8572;7681;7681;2380;30197,38681
8573;7323;7323;2636;16082,58021
8574;6771;6771;3446;16179,42283
8575;6948;6948;4658;8303,674501
8576;8848;8848;8247;48478,51312
8577;7385;7385;9805;8825,688627
8578;8207;8207;6145;34525,82009
8579;8420;8420;4010;7395,363742
8580;8468;8468;4083;48278,30593
8581;7420;7420;3936;34940,55685
8582;8555;8555;1655;9919,176442
8583;8017;8017;3118;30180,85725
8584;7509;7509;8007;40603,78694
8585;8632;8632;4788;40263,72423
8586;8330;8330;9687;15901,66346
8587;7043;7043;8768;45804,68428
8588;6764;6764;6032;43258,27411
8589;8334;8334;2796;33557,7906
8590;9878;9878;8435;44659,29314
8591;8191;8191;6360;42003,94509
8592;8299;8299;4589;36496,8735
8593;8954;8954;1475;26254,44896
8594;7430;7430;NULL;7067,061103
8595;7502;7502;3853;35853,60594
8596;8869;8869;3003;45926,20104
8597;6047;6047;789;19689,84996
8598;5657;5657;265;28305,62458
8599;7916;7916;5906;19815,55702
8600;8005;8005;6249;49010,24688
8601;6938;6938;NULL;9042,584202
8602;8991;8991;2124;32132,76175
8603;8130;8130;1356;30009,09604
8604;7141;7141;6827;25699,08624
8605;8539;8539;6422;46813,68491
8606;6671;6671;519;35820,79373
8607;8660;8660;9750;20680,82989
8608;8739;8739;5340;9246,707246
8609;7339;7339;9784;17331,99084
8610;6869;6869;972;43324,12081
8611;9315;9315;9608;10679,69902
8612;6738;6738;6599;38453,6775
8613;9133;9133;5232;13705,8945
8614;7661;7661;8402;14812,84688
8615;8179;8179;3347;49508,58848
8616;8657;8657;8354;3476,867454
8617;9036;9036;9511;17590,10675
8618;8876;8876;621;33119,82822
8619;5503;5503;7845;48544,10035
8620;9427;9427;1453;40240,4621
8621;6271;6271;1950;14154,9273
8622;8192;8192;452;33778,74644
8623;7450;7450;6402;36807,95854
8624;8502;8502;1601;36588,6996
8625;3459;3459;6780;16963,93651
8626;7470;7470;9712;7449,300893
8627;8393;8393;6988;3942,937848
8628;7700;7700;6540;9015,519106
8629;9635;9635;905;30325,81689
8630;8738;8738;8783;12377,47346
8631;6952;6952;442;28788,66316
8632;9273;9273;3869;30520,06405
8633;8088;8088;7982;14710,26308
8634;8594;8594;3899;8385,116867
8635;9050;9050;9896;39235,72173
8636;7867;7867;1885;2807,795095
8637;9429;9429;2727;29910,0804
8638;7401;7401;7109;4481,771008
8639;5718;5718;5234;NULL
8640;9017;9017;2599;43790,10203
8641;9644;9644;8257;4442,930503
8642;6440;6440;9449;45220,83357
8643;7095;7095;9903;36557,97703
8644;9465;9465;7796;25926,28327
8645;6908;6908;6424;40233,6698
8646;7752;7752;6198;33979,59412
8647;8745;8745;3203;3550,267594
8648;8295;8295;7958;22790,979
8649;7526;7526;1242;11441,60207
8650;8160;8160;3121;7558,472621
8651;9213;9213;4343;32376,73849
8652;7160;7160;2382;28336,09429
8653;8448;8448;2944;36570,02174
8654;7593;7593;8813;29761,52423
8655;8760;8760;3956;29575,09492
8656;7997;7997;5797;34855,31958
8657;9574;9574;5722;25263,83776
8658;7091;7091;9755;45324,80321
8659;7826;7826;46;43420,39644
8660;7764;7764;6710;8735,14973
8661;7546;7546;3532;39364,38402
8662;8743;8743;3209;31877,85588
8663;8447;8447;4434;11665,31079
8664;6907;6907;1001;28920,89036
8665;9063;9063;530;4954,517379
8666;8347;8347;5739;14535,45765
8667;4027;4027;8617;30159,63497
8668;6676;6676;1333;23743,41442
8669;NULL;NULL;8507;5320,77763
8670;8830;8830;1461;25577,12515
8671;9455;9455;5626;46700,79339
8672;9094;9094;2402;23566,78705
8673;6444;6444;5388;13108,33574
8674;9201;9201;5246;39329,7262
8675;7979;7979;3196;44101,16984
8676;9488;9488;2501;45019,62852
8677;8338;8338;550;27596,95026
8678;7803;7803;8607;7852,463172
8679;8133;8133;5177;46574,28874
8680;9104;9104;582;2609,105479
8681;8215;8215;6509;13413,66892
8682;8460;8460;9030;34658,32189
8683;6538;6538;5298;42501,33577
8684;8394;8394;7784;1457,046485
8685;8521;8521;4440;47949,0784
8686;8633;8633;8061;34041,37918
8687;8956;8956;924;42218,64142
8688;9534;9534;9169;758,5398158
8689;6642;6642;9943;35135,16816
8690;8599;8599;4099;23529,79729
8691;7597;7597;NULL;13971,88397
8692;8231;8231;6164;7482,991883
8693;9217;9217;2972;36489,68397
8694;8877;8877;7063;45746,62128
8695;8560;8560;8524;4425,718009
8696;8346;8346;9067;22565,07462
8697;9326;9326;5047;33555,52279
8698;8377;8377;5014;7637,086677
8699;9204;9204;8901;20971,76589
8700;8630;8630;7265;25698,21215
8701;9169;9169;685;3819,959147
8702;9951;9951;7581;29806,85317
8703;8317;8317;1870;17470,20137
8704;7196;7196;9452;35864,47692
8705;8383;8383;9781;10857,67923
8706;7062;7062;7496;8809,951441
8707;9779;9779;1941;15227,75854
8708;8790;8790;6995;47240,29554
8709;9310;9310;7699;35660,35439
8710;7624;7624;5617;34555,4664
8711;7609;7609;1454;7258,369311
8712;8433;8433;5246;17411,37459
8713;7468;7468;7115;48750,51447
8714;9970;9970;4577;40811,29096
8715;8637;8637;9464;45321,48081
8716;7571;7571;201;4706,062123
8717;7707;7707;4502;39376,5201
8718;9898;9898;7912;10208,2643
8719;7642;7642;6651;30971,81196
8720;7582;7582;6562;20913,1382
8721;8488;8488;2469;22316,81623
8722;7425;7425;4815;29401,09516
8723;8135;8135;9449;38608,24627
8724;8773;8773;1390;31790,98034
8725;9408;9408;4407;11605,24118
8726;7648;7648;5298;39217,8015
8727;4892;4892;2653;37077,10308
8728;7334;7334;5339;17361,71447
8729;8497;8497;6864;34904,00819
8730;6299;6299;6179;21536,09522
8731;8795;8795;8149;11464,10574
8732;8927;8927;7488;19959,86359
8733;9037;9037;1649;36880,69728
8734;8595;8595;1341;20876,07659
8735;7869;7869;4492;48789,14633
8736;9890;9890;3002;33606,81575
8737;7787;7787;4638;17188,12052
8738;8450;8450;9579;6636,858851
8739;7850;7850;5518;40599,36725
8740;9632;9632;288;39139,12696
8741;8710;8710;2499;18813,62063
8742;8783;8783;1066;44978,34588
8743;9149;9149;3226;15098,18543
8744;8941;8941;3552;579,7017601
8745;8274;8274;8489;16271,42798
8746;8417;8417;8854;46560,50938
8747;9756;9756;9049;8732,477417
8748;8930;8930;8395;45678,39301
8749;6163;6163;7599;425,1404667
8750;8373;8373;8322;49719,65589
8751;8004;8004;4564;33188,55452
8752;9185;9185;7136;23347,25849
8753;7170;7170;8364;26665,27472
8754;8581;8581;2339;58,62768742
8755;6012;6012;4795;3381,395924
8756;9212;9212;5871;24418,86399
8757;9893;9893;8133;41198,6069
8758;9868;9868;480;35679,22103
8759;7378;7378;5044;24259,23574
8760;8540;8540;4482;21639,87773
8761;8858;8858;4842;21732,84836
8762;7447;7447;6602;47866,04408
8763;9195;9195;130;12336,28735
8764;9740;9740;1519;14124,25917
8765;9536;9536;7468;23091,36066
8766;9515;9515;3966;37298,50572
8767;9517;9517;3596;30530,67731
8768;8750;8750;5773;27874,43787
8769;8959;8959;85;42022,14463
8770;8872;8872;6462;11714,66506
8771;8090;8090;5564;37517,9416
8772;6679;6679;4924;32739,66125
8773;8480;8480;2394;19608,89705
8774;8053;8053;6363;41832,685
8775;6866;6866;4063;2099,517571
8776;7847;7847;1403;27338,47035
8777;9064;9064;1588;14302,90973
8778;9260;9260;NULL;38028,54451
8779;4548;4548;5896;15519,55236
8780;6716;6716;2901;15044,73179
8781;5570;5570;5554;30485,32409
8782;8284;8284;6249;41398,71008
8783;9240;9240;4259;16936,574
8784;9835;9835;7741;35184,3523
8785;4857;4857;8543;38347,5407
8786;9128;9128;1615;38116,84725
8787;7441;7441;1013;43294,58887
8788;8073;8073;9125;36822,06959
8789;8492;8492;9311;17494,68067
8790;7864;7864;6546;24370,28234
8791;9160;9160;8622;42408,20885
8792;8176;8176;4870;31508,89949
8793;8390;8390;4157;32377,62311
8794;9288;9288;4534;18959,48952
8795;9503;9503;1035;17406,2786
8796;9370;9370;5447;20947,57656
8797;7435;7435;5897;32642,05853
8798;7909;7909;935;973,9262522
8799;7570;7570;1706;27488,3411
8800;9125;9125;6085;28972,92226
8801;8051;8051;4522;16029,83208
8802;7860;7860;5257;30858,03954
8803;9373;9373;NULL;3656,248377
8804;8225;8225;3276;38710,47541
8805;5991;5991;8310;12201,71429
8806;7586;7586;1136;448,8932669
8807;7340;7340;2758;3738,361436
8808;8811;8811;9641;34832,58972
8809;7228;7228;4741;47959,11012
8810;8311;8311;2001;26042,92558
8811;9353;9353;8277;10115,95426
8812;9000;9000;3392;3170,062393
8813;9100;9100;4282;20159,66867
8814;9478;9478;2237;9214,503951
8815;7615;7615;7580;41154,55364
8816;9366;9366;9491;30334,13828
8817;8990;8990;8234;30929,47008
8818;9849;9849;583;27151,93505
8819;7747;7747;8861;25776,71848
8820;8100;8100;1588;34974,51341
8821;9285;9285;9905;44003,91685
8822;9061;9061;6455;43708,60771
8823;8771;8771;4842;10379,7572
8824;8715;8715;4286;17651,86229
8825;6661;6661;9227;19306,45621
8826;8379;8379;1463;6009,042103
8827;9284;9284;1592;362,0381469
8828;6646;6646;1406;649,4075296
8829;8339;8339;390;24426,4064
8830;8839;8839;1359;31151,94101
8831;8733;8733;916;44696,41181
8832;8530;8530;8166;13328,98348
8833;9594;9594;468;10540,20341
8834;7921;7921;9883;36546,6301
8835;8845;8845;9811;49014,89972
8836;7781;7781;8379;49627,28454
8837;8569;8569;297;37742,4617
8838;8857;8857;2973;28226,09859
8839;7791;7791;5949;22982,63801
8840;9706;9706;6604;37898,64743
8841;9787;9787;5785;34378,48582
8842;5257;5257;1975;8461,999152
8843;9439;9439;6272;38862,95948
8844;8919;8919;7124;41451,75509
8845;8793;8793;1033;14254,32808
8846;9083;9083;3154;39238,14645
8847;6577;6577;4340;11349,23082
8848;9685;9685;2633;23163,11916
8849;8155;8155;6578;27804,93588
8850;4597;4597;5043;37072,14032
8851;8962;8962;2801;40018,10648
8852;8547;8547;4863;5490,123483
8853;9140;9140;7037;25197,20778
8854;9060;9060;9348;42513,8277
8855;7606;7606;1802;34969,0054
8856;5654;5654;9631;22321,22436
8857;9416;9416;9680;20478,28234
8858;8690;8690;970;36004,38609
8859;9783;9783;4049;19404,01919
8860;8752;8752;6847;6192,672186
8861;8641;8641;9545;86,85512007
8862;8528;8528;1351;3088,953906
8863;6763;6763;9250;10406,18332
8864;9066;9066;3382;16807,1691
8865;8426;8426;1084;31346,51376
8866;7241;7241;110;46786,97078
8867;5749;5749;2924;42629,85899
8868;8101;8101;4399;33613,03857
8869;9286;9286;2426;10199,60423
8870;8829;8829;9201;41527,2691
8871;9371;9371;9194;42591,67658
8872;8163;8163;5261;2703,371482
8873;8036;8036;4634;4169,297034
8874;6813;6813;2257;37878,07105
8875;9047;9047;5804;596,0275887
8876;8817;8817;7930;35541,9177
8877;9375;9375;182;4845,648238
8878;9766;9766;7719;18928,00211
8879;8536;8536;3252;3397,534207
8880;7045;7045;6072;30068,30976
8881;8786;8786;7123;44659,81128
8882;8585;8585;8960;27198,91899
8883;6172;6172;4829;22844,47165
8884;8892;8892;5347;37354,26608
8885;8694;8694;8558;41133,83453
8886;9242;9242;6053;39206,28833
8887;3926;3926;1129;38131,7757
8888;8114;8114;1120;18026,37571
8889;8802;8802;8080;1577,624703
8890;7288;7288;180;26693,67535
8891;7962;7962;8699;29149,0022
8892;7078;7078;9327;1738,07561
8893;9118;9118;8924;8822,079403
8894;8820;8820;9103;16789,96583
8895;8578;8578;7060;37811,79231
8896;8213;8213;4433;31289,53191
8897;7960;7960;2725;48055,81584
8898;8563;8563;2890;22055,79037
8899;8819;8819;6039;10105,24133
8900;8724;8724;922;17467,3573
8901;8688;8688;230;46608,28747
8902;8070;8070;9941;27736,19226
8903;7761;7761;206;12963,51492
8904;8901;8901;7378;36277,66677
8905;9664;9664;5850;44480,46374
8906;9363;9363;7541;37314,735
8907;9776;9776;229;1320,826449
8908;7823;7823;4779;37319,13673
8909;7008;7008;3544;41917,80011
8910;7637;7637;3873;49427,0877
8911;9837;9837;9448;17475,57612
8912;7644;7644;1961;1550,280234
8913;8782;8782;7718;32606,85188
8914;9382;9382;7977;39335,70943
8915;8258;8258;9724;11532,86091
8916;8620;8620;585;22887,93613
8917;9996;9996;6522;30244,48225
8918;8806;8806;3903;23051,91724
8919;8855;8855;4825;25673,33457
8920;8676;8676;5032;42140,22543
8921;8988;8988;8982;8655,195082
8922;8665;8665;1803;24603,48328
8923;8289;8289;6320;32035,41387
8924;6849;6849;2245;33505,92888
8925;8885;8885;501;12378,2669
8926;7060;7060;9867;40853,60097
8927;6242;6242;6337;43881,29208
8928;9299;9299;5531;37379,33121
8929;8686;8686;5197;66,27873521
8930;8096;8096;1370;NULL
8931;8827;8827;5205;19306,49568
8932;7941;7941;7293;37486,10187
8933;9727;9727;1680;32789,85786
8934;7697;7697;2329;8822,760782
8935;8512;8512;5842;35930,17691
8936;8933;8933;7183;33460,02229
8937;8253;8253;8753;16923,61902
8938;7317;7317;7452;14235,40407
8939;5158;5158;9498;36566,80488
8940;8267;8267;1016;42873,80234
8941;8483;8483;5823;3819,099536
8942;8495;8495;6350;37885,46188
8943;6312;6312;7577;812,6389705
8944;9054;9054;4207;26108,5756
8945;9744;9744;733;2150,537005
8946;8652;8652;6738;9218,099229
8947;7649;7649;1609;27598,72197
8948;8963;8963;947;19131,22373
8949;9307;9307;9380;19486,36997
8950;8208;8208;6475;5257,104922
8951;4510;4510;7912;14923,85618
8952;5759;5759;8822;1045,049658
8953;8975;8975;8065;25003,8986
8954;8293;8293;1006;46382,45581
8955;9552;9552;1941;17965,01589
8956;6558;6558;8428;8812,162214
8957;9554;9554;3621;22004,80419
8958;8118;8118;7962;45700,77839
8959;8027;8027;6876;29457,58604
8960;9324;9324;5983;23899,39987
8961;9871;9871;1204;3626,862775
8962;8767;8767;4698;43433,44292
8963;8742;8742;9583;13941,49524
8964;9098;9098;2173;37252,858
8965;NULL;NULL;8669;22611,30443
8966;8813;8813;2155;11940,98583
8967;9348;9348;281;34685,71826
8968;6476;6476;5388;42727,51945
8969;8341;8341;2135;46676,67497
8970;9723;9723;2541;5875,687141
8971;8879;8879;1832;44609,24188
8972;8350;8350;9071;8652,532058
8973;9027;9027;4405;43677,67737
8974;7300;7300;3808;30178,1149
8975;8835;8835;9210;21854,23503
8976;8709;8709;2632;4254,763552
8977;5418;5418;4226;7842,556111
8978;8467;8467;2113;48494,90768
8979;7330;7330;1512;29884,87686
8980;9931;9931;3763;24287,82965
8981;8648;8648;8258;34779,54494
8982;NULL;NULL;5390;21722,37724
8983;7567;7567;6152;24394,92211
8984;8716;8716;8723;32122,22628
8985;5665;5665;3459;35142,42255
8986;8801;8801;6383;18261,44602
8987;7882;7882;9228;12482,20327
8988;9905;9905;673;NULL
8989;9199;9199;388;36407,40206
8990;7514;7514;7414;40857,74489
8991;9208;9208;3561;27118,0147
8992;8925;8925;790;11455,2181
8993;7883;7883;575;21222,84063
8994;9304;9304;3515;34777,81803
8995;8297;8297;9813;12667,40501
8996;5935;5935;1124;39246,93956
8997;6149;6149;6768;10385,65662
8998;9068;9068;5404;23943,96664
8999;7717;7717;5539;13559,78097
9000;8623;8623;8578;3497,271172
9001;8712;8712;6457;40209,55117
9002;7771;7771;6221;24532,38097
9003;4570;4570;8812;34871,20251
9004;5704;5704;6839;22454,54875
9005;7308;7308;NULL;13610,68283
9006;7427;7427;4642;10647,86304
9007;9392;9392;8841;6271,324123
9008;8761;8761;4416;7367,372283
9009;8337;8337;4257;44825,7837
9010;7811;7811;1797;24528,22077
9011;8784;8784;9310;13710,25234
9012;9684;9684;4202;969,6061029
9013;6732;6732;1508;23509,89651
9014;9857;9857;6450;15815,90153
9015;6949;6949;3112;5169,756387
9016;8386;8386;7726;39119,85494
9017;8168;8168;5814;31904,48553
9018;8948;8948;8547;19038,52081
9019;8268;8268;859;31819,26896
9020;7587;7587;8715;2110,435442
9021;9790;9790;2285;4349,858409
9022;7919;7919;2928;49458,78256
9023;8998;8998;9608;48278,3162
9024;8472;8472;4999;1869,774564
9025;NULL;NULL;4721;19558,66028
9026;8921;8921;8980;44420,46904
9027;9044;9044;1042;23386,40125
9028;8640;8640;8495;23874,71403
9029;8692;8692;890;31010,27237
9030;9420;9420;3996;40931,17534
9031;9513;9513;8085;11468,57841
9032;9487;9487;5865;30310,79691
9033;7554;7554;8823;44282,77514
9034;6096;6096;6574;44997,63651
9035;5444;5444;2934;39675,32569
9036;8776;8776;7307;49755,44868
9037;8238;8238;2036;49908,34242
9038;8904;8904;6579;49267,82849
9039;8254;8254;9314;10784,23928
9040;8822;8822;4081;21474,36325
9041;6282;6282;4618;28871,09843
9042;5804;5804;1966;10894,07374
9043;7505;7505;4971;17656,41957
9044;9142;9142;8877;11879,18129
9045;9196;9196;1079;27147,49255
9046;9365;9365;3212;26148,40859
9047;8210;8210;2053;37945,32159
9048;8198;8198;4341;5406,939101
9049;8796;8796;7464;29608,06164
9050;8060;8060;5790;23547,55007
9051;6982;6982;3998;7342,454026
9052;9861;9861;2578;41347,13581
9053;9342;9342;5908;42124,69768
9054;7958;7958;6690;11449,34553
9055;8360;8360;3253;49147,41276
9056;9842;9842;5650;40750,76861
9057;8499;8499;6850;26254,06476
9058;8348;8348;1222;33001,42795
9059;8967;8967;4090;2895,888478
9060;8653;8653;7859;19190,21379
9061;8918;8918;3600;37261,46179
9062;8864;8864;346;32396,6101
9063;8466;8466;3526;26357,09992
9064;8313;8313;260;3894,608353
9065;8487;8487;3712;13059,64236
9066;9237;9237;3445;33399,45543
9067;8805;8805;5379;6686,830966
9068;8321;8321;4934;28512,26001
9069;7443;7443;3515;26140,57584
9070;8400;8400;5806;5414,307702
9071;9848;9848;5689;39211,51251
9072;9556;9556;9236;32636,65705
9073;9281;9281;9234;8254,281528
9074;7278;7278;6778;10344,90571
9075;9144;9144;4096;23239,33701
9076;8071;8071;318;43455,78467
9077;9915;9915;7958;31802,36299
9078;9121;9121;730;36399,13492
9079;9290;9290;3920;24722,28202
9080;9735;9735;1509;43410,25168
9081;7682;7682;6926;6475,147445
9082;6759;6759;6701;17979,46215
9083;7414;7414;1031;44266,65238
9084;9958;9958;5101;7462,722299
9085;8844;8844;9998;33588,72132
9086;8748;8748;5507;20121,44261
9087;9175;9175;9957;38186,09924
9088;8966;8966;2133;32833,4296
9089;8200;8200;3321;45850,22374
9090;7205;7205;7285;48924,55707
9091;9335;9335;457;23501,38392
9092;7032;7032;814;16906,91447
9093;5400;5400;2488;46371,94001
9094;8763;8763;1454;41594,02549
9095;8510;8510;481;34212,90146
9096;9221;9221;NULL;46474,48833
9097;4318;4318;4272;34536,97382
9098;9497;9497;8441;13761,81122
9099;9395;9395;4710;48819,53893
9100;8708;8708;5165;43748,03712
9101;5452;5452;7635;19461,57763
9102;8309;8309;7833;9433,061587
9103;9788;9788;7120;29266,36326
9104;5942;5942;825;24193,75394
9105;7895;7895;1657;34336,03755
9106;9483;9483;100;24705,79698
9107;9430;9430;4763;33092,85428
9108;9484;9484;NULL;31779,79197
9109;9357;9357;3344;38210,00852
9110;9131;9131;9130;5691,628091
9111;7126;7126;2593;8948,405627
9112;9181;9181;2934;39854,92985
9113;123;123;7693;8279,145932
9114;9437;9437;6119;9485,636796
9115;4220;4220;7302;12715,06635
9116;8838;8838;2581;19281,99964
9117;4880;4880;933;38129,95771
9118;9330;9330;6899;18894,37762
9119;9136;9136;9315;20305,88704
9120;8519;8519;8425;42938,19975
9121;8613;8613;262;45213,35619
9122;8836;8836;8205;23853,40136
9123;8161;8161;3488;32662,03626
9124;9541;9541;3246;27216,01877
9125;9218;9218;1613;31912,92378
9126;9426;9426;6231;22304,59804
9127;8066;8066;5348;36264,71704
9128;8592;8592;4875;16660,25604
9129;6588;6588;6748;26132,00425
9130;8824;8824;7779;26764,84868
9131;9026;9026;6297;8918,81085
9132;7525;7525;9824;18040,55177
9133;8808;8808;1878;37579,59599
9134;9293;9293;3247;30974,2449
9135;8230;8230;5565;23948,67405
9136;9126;9126;6286;47042,08586
9137;8849;8849;3676;38713,09889
9138;5821;5821;9807;20072,89844
9139;8714;8714;5875;23126,68475
9140;9678;9678;9374;8882,924336
9141;7762;7762;5001;37028,58833
9142;8471;8471;5235;6406,30727
9143;8907;8907;2163;44623,42108
9144;8605;8605;826;40158,59565
9145;9145;9145;9540;39976,15145
9146;8370;8370;386;33646,45407
9147;9620;9620;9593;8627,76854
9148;8030;8030;4338;36886,30321
9149;9139;9139;3512;28878,95914
9150;8611;8611;9907;14930,90182
9151;5989;5989;520;8344,530621
9152;7863;7863;3582;15642,59621
9153;6911;6911;4957;43455,92418
9154;3747;3747;15;5881,339175
9155;9077;9077;4447;48534,68093
9156;9085;9085;6961;45608,17627
9157;6827;6827;4146;26771,02533
9158;9327;9327;4587;2050,344484
9159;NULL;NULL;5507;42280,83016
9160;7712;7712;4595;12031,43951
9161;9874;9874;6310;38441,07994
9162;8911;8911;5225;16432,59824
9163;9150;9150;8016;5647,78771
9164;9607;9607;5565;11445,15984
9165;8740;8740;2833;46772,81724
9166;8054;8054;2770;40907,85386
9167;9377;9377;1056;2275,333857
9168;5900;5900;4445;27304,90103
9169;8908;8908;554;35536,96274
9170;7349;7349;1016;15672,98049
9171;9708;9708;8906;30568,90074
9172;6921;6921;1127;18057,05927
9173;5163;5163;1023;45767,69287
9174;3740;3740;9942;11422,9627
9175;9358;9358;3424;5909,611427
9176;9452;9452;5028;38807,04892
9177;8178;8178;6042;29229,98028
9178;9646;9646;2662;42503,44061
9179;5835;5835;3707;37239,86733
9180;8812;8812;1226;48266,46971
9181;9241;9241;6639;13676,8295
9182;6490;6490;1010;49378,41382
9183;8674;8674;1362;37781,2969
9184;9332;9332;6842;NULL
9185;8462;8462;7259;11201,10243
9186;6105;6105;2715;18420,31806
9187;8765;8765;4867;43276,21464
9188;6517;6517;1862;24584,62758
9189;9717;9717;8800;31698,25682
9190;2557;2557;8605;32439,56397
9191;5212;5212;2139;28340,49779
9192;8696;8696;9089;20271,06053
9193;9699;9699;4300;36662,75441
